gid,actual_price,rsi,ma25_distance,predicted_action
882246,79321.5,59.49,43.08,BULLISH_DRIFT
882255,79318.68,64.11,52.96,BULLISH_DRIFT
882263,79341.41,62.01,39.59,BULLISH_DRIFT
882272,79341.6779,58.28,52.7,BULLISH_DRIFT
882280,79336.7,65.05,44.16,BEARISH_DRIFT
882289,79330.71,60.21,26.42,BULLISH_DRIFT
882297,79326.2446,55.26,10.59,BULLISH_DRIFT
882306,79386.8605,65.75,4.11,BEARISH_DRIFT
882314,79402.9198,69.94,41.95,BEARISH_DRIFT
882323,79400.3269,71.36,50.84,BEARISH_DRIFT
882331,79396.6881,61.28,26.5,BULLISH_DRIFT
882340,79410.2021,65.53,36.42,BEARISH_DRIFT
882348,79424.006,67.42,53.35,BEARISH_DRIFT
882357,79487.3739,68.53,60.83,BEARISH_DRIFT
882365,79463.1391,70.27,107.45,BEARISH_DRIFT
882374,79477.9877,74.26,64.55,BEARISH_DRIFT
882382,79474.9369,71.45,64.33,BEARISH_DRIFT
882391,79470.05,68.72,38.15,BEARISH_DRIFT
882399,79416.9194,68.55,50.9,BEARISH_DRIFT
882408,79472.8412,56.24,3.6,BULLISH_DRIFT
882416,79501.5909,61.42,38.57,BULLISH_DRIFT
882425,79499.4127,71.79,76.21,BEARISH_DRIFT
882433,79557.2163,71.3,68.89,BEARISH_DRIFT
882443,79558.3828,77.92,96.01,BEARISH_DRIFT
882451,79521.9894,72.72,104.72,BEARISH_DRIFT
882460,79503.11,57.25,46.25,BULLISH_DRIFT
882468,79551.6335,60.16,43.67,BULLISH_DRIFT
882477,79525.59,66.44,65.05,BEARISH_DRIFT
882485,79560.42,65.31,34.44,BEARISH_DRIFT
882494,79564.36,66.87,59.94,BEARISH_DRIFT
882502,79586.5631,70.86,52.06,BEARISH_DRIFT
882511,79561.1555,62.56,60.91,BULLISH_DRIFT
882519,79578.0244,62.41,27.37,BULLISH_DRIFT
882528,79607.15,59.95,38.58,BULLISH_DRIFT
882536,79589.99,59.69,53.45,BULLISH_DRIFT
882545,79558.5237,65.71,31.66,BEARISH_DRIFT
882553,79589.07,61.82,-13.42,BEARISH_DRIFT
882562,79692.4006,65.41,23.26,BEARISH_DRIFT
882570,79754.4728,76.9,110.43,BEARISH_DRIFT
882579,79714.373,80.96,137.63,BEARISH_DRIFT
882587,79741.17,71.01,124.68,BEARISH_DRIFT
882596,79755.18,72.33,118.34,BEARISH_DRIFT
882604,79747.94,68.57,91.46,BEARISH_DRIFT
882613,79714.97,71.43,92.31,BEARISH_DRIFT
882621,79730.094,66.77,59.23,BEARISH_DRIFT
882630,79755.0018,64.18,70.03,BULLISH_DRIFT
882638,79687.3336,67.68,78.83,BEARISH_DRIFT
882647,79698.2347,61.64,-6.22,BEARISH_DRIFT
882655,79685.71,52.27,5.61,BULLISH_DRIFT
882664,79701.6,42.1,-1.73,BEARISH_DRIFT
882672,79678.0943,42.89,12.9,BULLISH_DRIFT
882681,79700.4825,35.59,-11.86,BEARISH_DRIFT
882689,79706.3876,40.42,-9.2,BEARISH_DRIFT
882698,79775.3097,46.41,-14.76,BEARISH_DRIFT
882706,79755.72,54.58,39.41,BULLISH_DRIFT
882715,79707.4368,46.0,12.37,BULLISH_DRIFT
882723,79680.6754,41.93,-78.34,BEARISH_DRIFT
882732,79628.7486,35.0,-105.11,BULLISH_DRIFT
882740,79581.8815,41.89,-106.68,BEARISH_DRIFT
882749,79564.1179,31.47,-160.06,BULLISH_DRIFT
882757,79589.0481,31.26,-182.53,BULLISH_DRIFT
882766,79565.02,33.12,-138.46,BULLISH_DRIFT
882774,79577.3269,38.21,-116.43,BEARISH_DRIFT
882783,79575.3788,34.48,-117.51,BULLISH_DRIFT
882791,79569.9049,31.8,-124.18,BULLISH_DRIFT
882800,79610.69,28.18,-76.4,BULLISH_DRIFT
882808,79653.099,35.2,-41.72,BEARISH_DRIFT
882817,79642.9228,45.39,-37.5,BEARISH_DRIFT
882825,79593.2104,53.17,-29.78,BEARISH_DRIFT
882834,79586.5988,42.57,-82.14,BEARISH_DRIFT
882842,79581.96,56.08,-64.51,BEARISH_DRIFT
882852,79513.57,48.21,-61.57,BEARISH_DRIFT
882860,79521.84,42.16,-137.67,BEARISH_DRIFT
882869,79522.1501,37.81,-108.94,BEARISH_DRIFT
882877,79470.2122,42.37,-96.73,BEARISH_DRIFT
882886,79454.234,33.16,-137.53,BULLISH_DRIFT
882894,79485.4945,26.05,-134.8,BULLISH_DRIFT
882903,79528.156,26.4,-93.89,BULLISH_DRIFT
882911,79494.25,33.74,-65.7,BULLISH_DRIFT
882920,79489.2,33.57,-96.38,BULLISH_DRIFT
882928,79503.0385,36.94,-85.42,BEARISH_DRIFT
882937,79495.4,38.06,-69.87,BEARISH_DRIFT
882945,79434.0055,40.61,-63.03,BEARISH_DRIFT
882954,79461.5396,45.53,-105.49,BEARISH_DRIFT
882962,79456.0995,44.23,-84.65,BEARISH_DRIFT
882971,79459.232,39.23,-90.89,BEARISH_DRIFT
882979,79456.1767,45.9,-81.95,BEARISH_DRIFT
882988,79458.16,42.47,-65.13,BEARISH_DRIFT
882996,79393.7489,42.12,-63.05,BEARISH_DRIFT
883005,79382.4738,26.25,-120.3,BULLISH_DRIFT
883013,79438.0764,33.52,-98.33,BULLISH_DRIFT
883022,79464.3195,39.34,-58.52,BEARISH_DRIFT
883030,79455.7162,47.35,-41.23,BEARISH_DRIFT
883039,79479.2731,47.08,-37.83,BEARISH_DRIFT
883047,79483.8644,55.74,-11.84,BEARISH_DRIFT
883056,79471.2649,54.19,-28.63,BEARISH_DRIFT
883064,79477.5571,57.75,-21.56,BEARISH_DRIFT
883073,79467.2008,59.94,-17.32,BEARISH_DRIFT
883081,79411.7005,54.58,-41.89,BEARISH_DRIFT
883090,79527.7826,51.58,-70.07,BEARISH_DRIFT
883098,79530.14,73.05,15.58,BEARISH_DRIFT
883107,79545.4265,69.6,34.02,BEARISH_DRIFT
883115,79511,64.58,46.38,BULLISH_DRIFT
883124,79526.5,62.17,26.92,BULLISH_DRIFT
883132,79493.2826,63.42,16.57,BULLISH_DRIFT
883141,79515.4685,55.75,-21.47,BEARISH_DRIFT
883149,79502.68,54.12,-1.13,BEARISH_DRIFT
883158,79484.7536,53.51,-23.99,BEARISH_DRIFT
883166,79495.7869,50.88,-33.13,BEARISH_DRIFT
883175,79479.7801,50.93,-57.14,BEARISH_DRIFT
883183,79500.4157,57.72,-44.39,BEARISH_DRIFT
883192,79526.7555,42.87,-25.63,BEARISH_DRIFT
883200,79549.2,52.67,4.81,BULLISH_DRIFT
883209,79541.56,50.1,5.5,BULLISH_DRIFT
883217,79550.93,52.74,2.37,BULLISH_DRIFT
883226,79569.6289,58.59,18.39,BULLISH_DRIFT
883234,79593.52,74.51,28.58,BEARISH_DRIFT
883243,79629.0125,67.9,26.7,BEARISH_DRIFT
883251,79635.5063,80.53,91.36,BEARISH_DRIFT
883261,79601.2724,78.35,53.24,BEARISH_DRIFT
883269,79601.55,76.56,21.47,BEARISH_DRIFT
883278,79605.13,76.41,21.62,BEARISH_DRIFT
883286,79606.7698,72.87,15.76,BEARISH_DRIFT
883295,79628.7537,66.15,15.28,BEARISH_DRIFT
883303,79633.8877,72.93,21.12,BEARISH_DRIFT
883312,79676,74.72,31.99,BEARISH_DRIFT
883320,79663.6382,77.71,69.29,BEARISH_DRIFT
883329,79642.3043,68.36,54.69,BEARISH_DRIFT
883337,79607.3109,55.6,2.16,BULLISH_DRIFT
883346,79622.4461,41.13,-25.27,BEARISH_DRIFT
883354,79617.2,47.42,-18.63,BEARISH_DRIFT
883363,79650.7934,53.31,-27.79,BEARISH_DRIFT
883371,79674.3274,63.76,3.35,BULLISH_DRIFT
883380,79674.8298,65.35,13.78,BEARISH_DRIFT
883388,79659.4353,65.34,7.7,BEARISH_DRIFT
883397,79621.1366,53.61,-8.59,BEARISH_DRIFT
883405,79636.08,48.64,-38.53,BEARISH_DRIFT
883414,79623.5113,37.24,-28.0,BEARISH_DRIFT
883422,79620.0005,38.34,-45.66,BEARISH_DRIFT
883431,79630.0753,49.49,-40.97,BEARISH_DRIFT
883439,79599.5121,49.26,-62.52,BEARISH_DRIFT
883448,79629.5669,46.17,-76.47,BEARISH_DRIFT
883456,79618.96,47.8,-54.01,BEARISH_DRIFT
883465,79664.1398,39.87,-61.41,BEARISH_DRIFT
883473,79657.9598,43.27,-24.43,BEARISH_DRIFT
883482,79642.4452,42.06,-36.25,BEARISH_DRIFT
883490,79614.5677,44.4,-30.02,BEARISH_DRIFT
883499,79630.447,52.02,-42.64,BEARISH_DRIFT
883507,79640.69,52.69,-30.61,BEARISH_DRIFT
883516,79643.43,49.1,-33.14,BEARISH_DRIFT
883524,79649.4809,57.21,-27.05,BEARISH_DRIFT
883533,79650.0121,62.72,-27.26,BEARISH_DRIFT
883541,79691.7588,74.0,12.74,BEARISH_DRIFT
883550,79698.9937,67.86,15.18,BEARISH_DRIFT
883558,79673.857,70.09,46.53,BEARISH_DRIFT
883567,79670.6433,51.75,-19.73,BEARISH_DRIFT
883575,79674.1201,57.83,-11.5,BEARISH_DRIFT
883584,79670.33,56.78,-11.23,BEARISH_DRIFT
883592,79658.8372,61.62,-19.62,BEARISH_DRIFT
883601,79662.2,58.56,-11.85,BEARISH_DRIFT
883609,79664.74,57.72,-24.48,BEARISH_DRIFT
883618,79648.66,49.9,-35.87,BEARISH_DRIFT
883626,79654.02,47.6,-43.46,BEARISH_DRIFT
883635,79666.93,28.6,-36.82,BULLISH_DRIFT
883643,79682.7,38.93,-26.22,BEARISH_DRIFT
883652,79676.9,29.38,-13.26,BULLISH_DRIFT
883660,79664.56,51.98,-19.5,BEARISH_DRIFT
883670,79637.3606,47.26,-35.79,BEARISH_DRIFT
883678,79622.28,27.26,-73.34,BULLISH_DRIFT
883687,79605.74,29.21,-75.58,BULLISH_DRIFT
883695,79567.5679,23.44,-88.63,BULLISH_DRIFT
883704,79492.44,18.21,-126.68,BULLISH_DRIFT
883712,79410.5103,12.43,-187.19,BULLISH_DRIFT
883721,79396,11.42,-226.53,BULLISH_DRIFT
883729,79390.8144,8.97,-276.32,BULLISH_DRIFT
883738,79405.534,11.44,-234.57,BULLISH_DRIFT
883746,79393.1909,13.91,-216.18,BULLISH_DRIFT
883755,79392.7899,13.78,-204.82,BULLISH_DRIFT
883763,79367.42,14.87,-198.09,BULLISH_DRIFT
883772,79368.1679,17.06,-192.59,BULLISH_DRIFT
883780,79359.55,16.78,-189.67,BULLISH_DRIFT
883789,79380.7,19.14,-185.41,BULLISH_DRIFT
883797,79375.7939,22.07,-154.44,BULLISH_DRIFT
883806,79390.111,36.67,-138.04,BEARISH_DRIFT
883806,79375.9,0,0,UNKNOWN
883814,79373.48,38.41,-120.5,BEARISH_DRIFT
883814,79383.9312,0,0,UNKNOWN
883823,79394.6,55.17,-115.34,BEARISH_DRIFT
883823,79394.6,0,0,UNKNOWN
883831,79413.92,49.41,-86.88,BEARISH_DRIFT
883831,79413.92,0,0,UNKNOWN
883840,79377.97,49.6,-46.89,BEARISH_DRIFT
883840,79377.97,49.6,-46.89,BEARISH_DRIFT
883848,79389.4,39.16,-73.83,BEARISH_DRIFT
883848,79389.4,0,0,UNKNOWN
883857,79395.79,52.38,-52.59,BEARISH_DRIFT
883857,79395.79,0,0,UNKNOWN
883865,79414.62,57.27,-34.44,BEARISH_DRIFT
883865,79414.62,0,0,UNKNOWN
883874,79425.02,62.56,-8.73,BEARISH_DRIFT
883874,79425.02,0,0,UNKNOWN
883882,79396.8199,63.99,-1.75,BEARISH_DRIFT
883882,79396.8199,0,0,UNKNOWN
883891,79430.5996,52.5,-33.47,BEARISH_DRIFT
883891,79430.5996,0,0,UNKNOWN
883899,79419.7709,65.91,5.0,BEARISH_DRIFT
883899,79419.78,0,0,UNKNOWN
883908,79450.8947,62.0,-1.8,BEARISH_DRIFT
883908,79443.53,0,0,UNKNOWN
883916,79461.576,65.64,9.37,BEARISH_DRIFT
883916,79461.49,0,0,UNKNOWN
883925,79453.19,66.49,24.97,BEARISH_DRIFT
883933,79461.07,59.71,18.53,BULLISH_DRIFT
883933,79461.1685,0,0,UNKNOWN
883942,79463.9674,73.65,19.46,BEARISH_DRIFT
883942,79463.9674,0,0,UNKNOWN
883950,79471.9998,72.23,20.03,BEARISH_DRIFT
883950,79468.685,0,0,UNKNOWN
883959,79454.61,61.69,-0.93,BEARISH_DRIFT
883959,79454.61,0,0,UNKNOWN
883967,79441.36,59.77,0.81,BULLISH_DRIFT
883967,79441.35,0,0,UNKNOWN
883976,79463.99,50.62,-31.67,BEARISH_DRIFT
883976,79463.99,0,0,UNKNOWN
883984,79463.0966,63.07,4.81,BULLISH_DRIFT
883984,79463.0966,0,0,UNKNOWN
883993,79458.0008,52.72,-0.41,BEARISH_DRIFT
883993,79458.0008,0,0,UNKNOWN
884001,79475.329,59.06,5.2,BULLISH_DRIFT
884001,79475.329,59.06,5.2,BULLISH_DRIFT
884010,79487.5393,55.69,8.52,BULLISH_DRIFT
884010,79487.5393,0,0,UNKNOWN
884018,79473.6691,52.94,-7.93,BEARISH_DRIFT
884018,79473.6691,0,0,UNKNOWN
884027,79459.1361,55.61,-11.44,BEARISH_DRIFT
884027,79459.1288,0,0,UNKNOWN
884035,79393.39,42.07,-43.48,BEARISH_DRIFT
884035,79393.39,0,0,UNKNOWN
884044,79398,37.67,-84.53,BEARISH_DRIFT
884044,79398,0,0,UNKNOWN
884052,79363.69,39.1,-94.2,BEARISH_DRIFT
884052,79363.69,0,0,UNKNOWN
884061,79383.72,40.63,-105.98,BEARISH_DRIFT
884061,79383.72,0,0,UNKNOWN
884069,79356.1424,43.14,-81.59,BEARISH_DRIFT
884069,79361.8413,0,0,UNKNOWN
884079,79365.0941,28.06,-103.78,BULLISH_DRIFT
884079,79365.0941,0,0,UNKNOWN
884087,79333.2128,34.05,-93.29,BULLISH_DRIFT
884087,79331.7632,0,0,UNKNOWN
884096,79244.4502,22.65,-121.61,BULLISH_DRIFT
884096,79244.4502,0,0,UNKNOWN
884104,79211.6415,16.78,-197.02,BULLISH_DRIFT
884104,79210.6966,0,0,UNKNOWN
884113,79207.4047,11.89,-209.49,BULLISH_DRIFT
884113,79207.4047,0,0,UNKNOWN
884121,79251.9384,16.36,-198.54,BULLISH_DRIFT
884121,79251.9384,0,0,UNKNOWN
884130,79324.8089,27.52,-154.21,BULLISH_DRIFT
884130,79324.8089,0,0,UNKNOWN
884138,79370.6378,43.07,-90.72,BEARISH_DRIFT
884138,79359.2587,0,0,UNKNOWN
884147,79366,53.17,-30.23,BEARISH_DRIFT
884147,79366,53.17,-30.23,BEARISH_DRIFT
884155,79353.9191,49.23,-27.87,BEARISH_DRIFT
884155,79354.08,0,0,UNKNOWN
884164,79347.49,47.6,-45.8,BEARISH_DRIFT
884164,79347.48,0,0,UNKNOWN
884172,79313.66,48.94,-52.58,BEARISH_DRIFT
884172,79320.9999,0,0,UNKNOWN
884181,79293.676,46.06,-62.39,BEARISH_DRIFT
884181,79293.676,0,0,UNKNOWN
884189,79302.1789,46.5,-75.88,BEARISH_DRIFT
884189,79308.1226,0,0,UNKNOWN
884198,79271.0531,59.48,-79.31,BEARISH_DRIFT
884198,79271.0531,0,0,UNKNOWN
884206,79279.0002,56.83,-84.17,BEARISH_DRIFT
884206,79280.5443,0,0,UNKNOWN
884215,79251.7963,54.91,-70.06,BEARISH_DRIFT
884215,79251.7963,0,0,UNKNOWN
884223,79262.4899,45.48,-88.49,BEARISH_DRIFT
884223,79262.4899,0,0,UNKNOWN
884232,79284.2682,36.62,-67.35,BEARISH_DRIFT
884232,79286,0,0,UNKNOWN
884240,79286.0202,33.02,-50.03,BULLISH_DRIFT
884240,79286.0202,0,0,UNKNOWN
884249,79269.5048,31.62,-67.73,BULLISH_DRIFT
884249,79275,0,0,UNKNOWN
884257,79286.7293,27.31,-53.16,BULLISH_DRIFT
884257,79286.7293,0,0,UNKNOWN
884266,79259.9458,38.53,-34.98,BEARISH_DRIFT
884266,79259.0287,0,0,UNKNOWN
884274,79291.8875,38.59,-59.67,BEARISH_DRIFT
884274,79291.8875,0,0,UNKNOWN
884283,79200.5013,38.22,-35.1,BEARISH_DRIFT
884283,79200.5013,0,0,UNKNOWN
884291,79223.04,42.58,-113.28,BEARISH_DRIFT
884291,79226.9999,0,0,UNKNOWN
884300,79230.9987,43.83,-90.13,BEARISH_DRIFT
884300,79230.9987,0,0,UNKNOWN
884308,79232.6866,42.96,-92.01,BEARISH_DRIFT
884317,79238.75,40.68,-68.23,BEARISH_DRIFT
884317,79245.7361,0,0,UNKNOWN
884325,79238.9998,40.68,-59.75,BEARISH_DRIFT
884325,79233.0736,0,0,UNKNOWN
884334,79281.11,42.22,-54.79,BEARISH_DRIFT
884334,79281.11,0,0,UNKNOWN
884342,79350.5025,56.98,2.28,BULLISH_DRIFT
884342,79350.5025,0,0,UNKNOWN
884351,79350.51,60.98,55.69,BULLISH_DRIFT
884351,79350.51,0,0,UNKNOWN
884359,79366.1283,60.21,46.9,BULLISH_DRIFT
884359,79366.1283,0,0,UNKNOWN
884368,79388.9906,64.33,54.07,BULLISH_DRIFT
884368,79391.0105,0,0,UNKNOWN
884376,79417.4406,64.39,71.72,BULLISH_DRIFT
884376,79415.6883,0,0,UNKNOWN
884385,79419.96,87.29,88.28,BEARISH_DRIFT
884385,79419.96,0,0,UNKNOWN
884393,79370.785,80.78,85.17,BEARISH_DRIFT
884393,79374.6153,0,0,UNKNOWN
884402,79407.01,76.81,45.29,BEARISH_DRIFT
884402,79407.7133,0,0,UNKNOWN
884410,79419.7816,77.05,64.04,BEARISH_DRIFT
884410,79413.3553,0,0,UNKNOWN
884419,79457.9087,79.97,63.47,BEARISH_DRIFT
884419,79457.9087,0,0,UNKNOWN
884427,79405.5049,77.73,68.04,BEARISH_DRIFT
884427,79405.5049,0,0,UNKNOWN
884436,79412.849,73.27,56.45,BEARISH_DRIFT
884436,79412.849,0,0,UNKNOWN
884444,79381,64.34,42.6,BULLISH_DRIFT
884444,79381,0,0,UNKNOWN
884453,79413.8354,55.2,13.56,BULLISH_DRIFT
884453,79414.01,0,0,UNKNOWN
884461,79393.2214,57.73,14.48,BULLISH_DRIFT
884461,79393.2214,0,0,UNKNOWN
884470,79401.75,49.64,-3.75,BEARISH_DRIFT
884470,79401.75,0,0,UNKNOWN
884478,79420,49.37,2.24,BULLISH_DRIFT
884478,79420,0,0,UNKNOWN
884488,79399.0181,53.91,-1.24,BEARISH_DRIFT
884488,79399.0181,0,0,UNKNOWN
884496,79361,48.9,-51.42,BEARISH_DRIFT
884496,79347.9942,0,0,UNKNOWN
884505,79363.4149,35.99,-75.66,BEARISH_DRIFT
884505,79363.4149,0,0,UNKNOWN
884513,79375.099,38.67,-60.14,BEARISH_DRIFT
884513,79375.099,0,0,UNKNOWN
884522,79351.15,40.52,-46.28,BEARISH_DRIFT
884522,79351.15,0,0,UNKNOWN
884530,79387.1059,41.91,-46.12,BEARISH_DRIFT
884530,79387.1059,0,0,UNKNOWN
884539,79335.2434,44.83,-37.76,BEARISH_DRIFT
884539,79335.2434,0,0,UNKNOWN
884547,79346.0863,41.18,-91.74,BEARISH_DRIFT
884547,79346.0863,0,0,UNKNOWN
884556,79358.55,42.52,-63.83,BEARISH_DRIFT
884556,79358.55,0,0,UNKNOWN
884564,79355.0247,42.04,-80.06,BEARISH_DRIFT
884564,79355.0247,0,0,UNKNOWN
884573,79346.69,39.79,-57.71,BEARISH_DRIFT
884573,79364.3999,0,0,UNKNOWN
884581,79335.13,34.87,-81.54,BULLISH_DRIFT
884581,79335.13,0,0,UNKNOWN
884590,79353.7852,52.65,-71.65,BEARISH_DRIFT
884590,79353.7852,0,0,UNKNOWN
884598,79314.27,54.64,-47.41,BEARISH_DRIFT
884598,79314.27,0,0,UNKNOWN
884607,79336.0718,36.92,-85.67,BEARISH_DRIFT
884607,79336.0718,0,0,UNKNOWN
884615,79327.7825,40.53,-59.59,BEARISH_DRIFT
884615,79321.6702,0,0,UNKNOWN
884624,79356.3277,41.92,-27.52,BEARISH_DRIFT
884624,79356.3277,0,0,UNKNOWN
884632,79382.8284,44.98,-29.67,BEARISH_DRIFT
884632,79382.8284,0,0,UNKNOWN
884641,79378,59.19,-18.75,BEARISH_DRIFT
884641,79378,0,0,UNKNOWN
884649,79396.7543,53.83,-14.45,BEARISH_DRIFT
884649,79396.7543,0,0,UNKNOWN
884658,79371.6577,58.21,-6.8,BEARISH_DRIFT
884658,79371.6577,0,0,UNKNOWN
884666,79266.8075,48.87,-46.12,BEARISH_DRIFT
884666,79266.8075,0,0,UNKNOWN
884675,79348,40.73,-103.2,BEARISH_DRIFT
884675,79348,0,0,UNKNOWN
884683,79303.3087,51.27,-35.85,BEARISH_DRIFT
884683,79296.1769,0,0,UNKNOWN
884692,79278.0166,42.85,-82.57,BEARISH_DRIFT
884692,79274.5513,0,0,UNKNOWN
884700,79257.8274,36.56,-107.85,BEARISH_DRIFT
884700,79255.71,0,0,UNKNOWN
884709,79308.4568,33.96,-95.95,BULLISH_DRIFT
884709,79308.4568,0,0,UNKNOWN
884717,79310.9999,45.37,-67.38,BEARISH_DRIFT
884717,79306.48,0,0,UNKNOWN
884726,79279.7815,38.02,-56.05,BEARISH_DRIFT
884726,79279.7815,0,0,UNKNOWN
884734,79222.8608,29.95,-81.96,BULLISH_DRIFT
884734,79222.8608,0,0,UNKNOWN
884743,79241.29,24.61,-108.82,BULLISH_DRIFT
884743,79241.29,0,0,UNKNOWN
884751,79262.9771,25.94,-104.08,BULLISH_DRIFT
884751,79262.9771,0,0,UNKNOWN
884760,79269.18,41.53,-77.78,BEARISH_DRIFT
884760,79269.18,0,0,UNKNOWN
884768,79280.5488,41.62,-61.07,BEARISH_DRIFT
884768,79280.5488,0,0,UNKNOWN
884777,79288.2744,36.86,-61.14,BEARISH_DRIFT
884777,79288.2744,0,0,UNKNOWN
884785,79272.0266,46.46,-53.67,BEARISH_DRIFT
884785,79272.0266,0,0,UNKNOWN
884794,79283.02,52.81,-53.55,BEARISH_DRIFT
884794,79280.8671,0,0,UNKNOWN
884802,79265.95,51.49,-51.09,BEARISH_DRIFT
884802,79271,0,0,UNKNOWN
884811,79233.487,37.03,-62.18,BEARISH_DRIFT
884811,79233.487,0,0,UNKNOWN
884819,79199.9928,35.33,-66.91,BEARISH_DRIFT
884819,79199.9928,0,0,UNKNOWN
884828,79244.61,41.36,-102.63,BEARISH_DRIFT
884828,79244.61,0,0,UNKNOWN
884836,79242.66,50.56,-62.81,BEARISH_DRIFT
884836,79242.66,0,0,UNKNOWN
884845,79283.0067,56.74,-34.73,BEARISH_DRIFT
884845,79283.0067,0,0,UNKNOWN
884853,79283.01,53.2,-12.98,BEARISH_DRIFT
884853,79281.9491,0,0,UNKNOWN
884862,79280.53,53.1,-14.16,BEARISH_DRIFT
884862,79280.53,0,0,UNKNOWN
884870,79291.32,51.36,-15.59,BEARISH_DRIFT
884870,79291.32,0,0,UNKNOWN
884879,79300.9875,50.66,-10.69,BEARISH_DRIFT
884879,79302.82,0,0,UNKNOWN
884887,79337.5934,69.25,68.28,BEARISH_DRIFT
884887,79337.5934,0,0,UNKNOWN
884897,79352.7537,59.25,33.04,BULLISH_DRIFT
884897,79344.46,0,0,UNKNOWN
884905,79372.52,66.97,62.04,BEARISH_DRIFT
884905,79372.52,0,0,UNKNOWN
884914,79354,67.06,59.87,BEARISH_DRIFT
884914,79354,0,0,UNKNOWN
884922,79360.2264,72.92,47.48,BEARISH_DRIFT
884922,79360.2264,0,0,UNKNOWN
884931,79434,72.36,41.82,BEARISH_DRIFT
884931,79430.2013,0,0,UNKNOWN
884939,79438.62,73.4,102.49,BEARISH_DRIFT
884939,79438.62,0,0,UNKNOWN
884948,79442.31,74.95,97.13,BEARISH_DRIFT
884948,79442.31,0,0,UNKNOWN
884956,79435.04,72.05,95.68,BEARISH_DRIFT
884956,79447.13,0,0,UNKNOWN
884965,79453.3119,74.54,83.96,BEARISH_DRIFT
884965,79456.0001,0,0,UNKNOWN
884973,79489.42,73.63,95.63,BEARISH_DRIFT
884973,79489.42,0,0,UNKNOWN
884982,79542,65.83,110.49,BEARISH_DRIFT
884982,79542,0,0,UNKNOWN
884990,79518.43,84.38,137.91,BEARISH_DRIFT
884990,79518.43,0,0,UNKNOWN
884999,79515.3069,81.72,121.69,BEARISH_DRIFT
884999,79515.3069,0,0,UNKNOWN
885007,79486.4,83.28,103.3,BEARISH_DRIFT
885007,79486.4,0,0,UNKNOWN
885016,79472.9857,80.37,67.28,BEARISH_DRIFT
885016,79473.8243,0,0,UNKNOWN
885024,79428.2204,61.26,19.69,BULLISH_DRIFT
885024,79418.8564,0,0,UNKNOWN
885033,79428.2144,48.55,-31.64,BEARISH_DRIFT
885033,79428.2144,0,0,UNKNOWN
885041,79461.28,44.78,-31.32,BEARISH_DRIFT
885041,79461.28,0,0,UNKNOWN
885050,79491.5255,50.7,26.75,BULLISH_DRIFT
885050,79494.5798,0,0,UNKNOWN
885058,79469.9,56.14,15.29,BULLISH_DRIFT
885058,79469.9,0,0,UNKNOWN
885067,79446.9738,46.9,-8.21,BEARISH_DRIFT
885067,79454.2949,0,0,UNKNOWN
885075,79435,39.66,-38.01,BEARISH_DRIFT
885075,79435,0,0,UNKNOWN
885084,79494.2774,30.17,-54.91,BULLISH_DRIFT
885084,79494.2774,0,0,UNKNOWN
885092,79507.54,44.65,-3.02,BEARISH_DRIFT
885092,79507.54,0,0,UNKNOWN
885101,79533.9616,48.23,5.34,BULLISH_DRIFT
885101,79533.9616,0,0,UNKNOWN
885109,79559.7842,64.32,43.75,BULLISH_DRIFT
885109,79559.7842,0,0,UNKNOWN
885118,79542.02,74.18,47.39,BEARISH_DRIFT
885118,79542.02,0,0,UNKNOWN
885126,79560.34,72.64,40.42,BEARISH_DRIFT
885126,79560.34,0,0,UNKNOWN
885135,79579.15,69.39,37.62,BEARISH_DRIFT
885135,79579.15,0,0,UNKNOWN
885143,79560.74,69.32,28.5,BEARISH_DRIFT
885143,79560.74,0,0,UNKNOWN
885152,79569.3379,59.33,21.13,BULLISH_DRIFT
885152,79569.3379,0,0,UNKNOWN
885160,79557.2435,68.29,29.32,BEARISH_DRIFT
885160,79557.2435,0,0,UNKNOWN
885169,79577.9582,77.84,16.84,BEARISH_DRIFT
885169,79569.5029,0,0,UNKNOWN
885177,79600,79.42,52.65,BEARISH_DRIFT
885177,79601.7347,0,0,UNKNOWN
885186,79628.0003,75.48,58.86,BEARISH_DRIFT
885186,79628.0003,0,0,UNKNOWN
885194,79642.9679,77.56,84.48,BEARISH_DRIFT
885194,79637.9207,0,0,UNKNOWN
885203,79633.0642,72.74,70.63,BEARISH_DRIFT
885203,79640.41,0,0,UNKNOWN
885211,79618.2092,66.77,61.08,BEARISH_DRIFT
885211,79618.2092,0,0,UNKNOWN
885220,79567.98,61.76,14.21,BULLISH_DRIFT
885220,79567.98,0,0,UNKNOWN
885228,79573.98,52.12,-9.68,BEARISH_DRIFT
885228,79573.98,0,0,UNKNOWN
885237,79577.8909,51.69,-17.47,BEARISH_DRIFT
885237,79573.5173,0,0,UNKNOWN
885245,79528.5305,53.4,-18.61,BEARISH_DRIFT
885245,79528.5305,0,0,UNKNOWN
885254,79558.6257,41.54,-78.66,BEARISH_DRIFT
885254,79558.6257,0,0,UNKNOWN
885262,79567.1241,50.54,-45.38,BEARISH_DRIFT
885262,79567.1241,0,0,UNKNOWN
885271,79569.19,46.71,-41.78,BEARISH_DRIFT
885271,79569.19,0,0,UNKNOWN
885279,79589.62,37.26,-31.67,BEARISH_DRIFT
885279,79570.0002,0,0,UNKNOWN
885288,79567.94,37.19,-35.72,BEARISH_DRIFT
